time	local_ip	remote_ip	remote_port	protocol	download	upload	
2019-05-09T19:34:18.191Z	192.168.2.104	85.10.231.199	443	tcp	1728	2353	
2019-05-09T19:34:18.191Z	192.168.2.104	143.204.214.44	443	tcp	14644	856	
2019-05-09T19:34:18.191Z	192.168.2.104	46.236.12.250	443	tcp	3504	532	
2019-05-09T19:34:18.191Z	192.168.2.104	3.122.81.9	443	tcp	3164	492	
2019-05-09T19:34:18.191Z	192.168.2.104	172.217.19.74	443	tcp	104	52	
2019-05-09T19:34:18.191Z	192.168.2.104	143.204.214.44	443	tcp:ssl	3505	2078	
2019-05-09T19:34:18.191Z	192.168.2.104	85.10.231.199	443	tcp:ssl	2787	2736	
2019-05-09T19:34:18.191Z	192.168.2.104	216.58.205.230	443	tcp	1976	908	
2019-05-09T19:34:18.191Z	192.168.2.104	46.236.12.250	443	tcp:ssl	1988	3545	
2019-05-09T19:34:18.191Z	192.168.2.104	3.122.81.9	443	tcp:ssl	3020	2212	
2019-05-09T19:34:18.191Z	192.168.2.104	92.123.42.213	443	tcp	52	40	
2019-05-09T19:34:18.191Z	192.168.2.104	216.58.205.230	443	tcp:ssl	8351	5655	
2019-05-09T19:34:18.191Z	192.168.2.104	143.204.214.44	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1450	0	
2019-05-09T19:34:18.191Z	192.168.2.104	85.10.231.199	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	744	0	
2019-05-09T19:34:18.191Z	192.168.2.104	3.122.81.9	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1241	0	
2019-05-09T19:34:18.191Z	192.168.2.104	46.236.12.250	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	400	0	
2019-05-09T19:34:18.191Z	192.168.2.104	23.32.114.120	443	tcp	52	40	
2019-05-09T19:34:18.191Z	192.168.2.104	143.204.214.44	443	tcp:ssl:ssl	928	0	
2019-05-09T19:34:18.191Z	192.168.2.104	192.0.77.2	443	tcp:ssl	6172	948	
2019-05-09T19:34:18.191Z	192.168.2.104	151.139.128.14	80	tcp:http:ocsp:x509af	0	446	
2019-05-09T19:34:18.191Z	192.168.2.104	192.0.77.2	443	tcp	111570	4908	
2019-05-09T19:34:18.191Z	192.168.2.104	192.0.77.2	443	tcp:ssl:ssl	9086	0	
2019-05-09T19:34:18.191Z	192.168.2.104	52.27.180.145	443	tcp:ssl	418	1910	
2019-05-09T19:34:18.191Z	192.168.2.104	52.27.180.145	443	tcp	156	156	
2019-05-09T19:34:18.191Z	192.168.2.104	151.139.128.14	80	tcp:http:ocsp:ocsp:x509af	955	0	
2019-05-09T19:34:18.191Z	192.168.2.104	104.87.227.144	443	tcp	52	40	
2019-05-09T19:34:18.191Z	192.168.2.104	104.244.36.20	443	tcp	3320	376	
2019-05-09T19:34:18.191Z	192.168.2.104	104.244.36.20	443	tcp:ssl	2192	3363	
2019-05-09T19:34:18.191Z	192.168.2.104	52.94.216.48	443	tcp	104	80	
2019-05-09T19:34:18.191Z	192.168.2.104	104.244.36.20	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	948	0	
2019-05-09T19:34:18.191Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	29	29	
2019-05-09T19:34:18.191Z	192.168.2.134	139.7.117.161	4500	udp:udpencap:isakmp	256	256	
2019-05-09T19:34:18.191Z	192.168.2.104	34.211.67.243	443	tcp	104	80	
2019-05-09T19:34:18.191Z	192.168.2.134	17.253.52.253	123	udp:ntp	76	76	
2019-05-09T19:34:18.191Z	192.168.2.134	17.253.52.125	123	udp:ntp	76	76	
2019-05-09T19:34:18.191Z	192.168.2.134	17.253.54.125	123	udp:ntp	76	76	
2019-05-09T19:34:18.191Z	192.168.2.104	52.46.134.16	443	tcp	52	40	
2019-05-09T19:34:18.191Z	192.168.2.1	193.1.12.167	123	udp:ntp	76	76	
2019-05-09T19:34:18.191Z	192.168.2.104	52.40.34.86	443	tcp	52	40	
2019-05-09T19:34:18.191Z	192.168.2.104	54.175.220.185	443	tcp	240	284	
2019-05-09T19:34:18.191Z	192.168.2.104	54.175.220.185	443	tcp:ssl	1500	3379	
2019-05-09T19:34:18.191Z	192.168.2.104	54.175.220.185	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:34:18.191Z	192.168.2.104	54.175.220.185	443	tcp:ssl:ssl	128	0	
2019-05-09T19:34:28.175Z	192.168.2.104	88.221.235.114	443	tcp	2886000	88540	
2019-05-09T19:34:28.175Z	192.168.2.104	88.221.235.114	443	tcp:ssl:ssl	342000	0	
2019-05-09T19:34:28.175Z	192.168.2.104	88.221.235.114	443	tcp:ssl	185313	599	
2019-05-09T19:34:28.175Z	192.168.2.104	54.175.220.185	443	tcp	22876	2540	
2019-05-09T19:34:28.175Z	192.168.2.104	54.175.220.185	443	tcp:ssl	4940	3071	
2019-05-09T19:34:28.175Z	192.168.2.104	54.175.220.185	443	tcp:ssl:ssl	2849	0	
2019-05-09T19:34:28.175Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	18.196.115.83	443	tcp	104	80	
2019-05-09T19:34:28.175Z	192.168.2.104	216.58.213.226	443	tcp:ssl	3751	3129	
2019-05-09T19:34:28.175Z	192.168.2.104	8.41.222.152	443	tcp:ssl	1467	1748	
2019-05-09T19:34:28.175Z	192.168.2.104	35.156.120.45	443	tcp:ssl	249	135	
2019-05-09T19:34:28.175Z	192.168.2.104	66.155.71.150	443	tcp:ssl	386	527	
2019-05-09T19:34:28.175Z	192.168.2.104	216.58.213.226	443	tcp	728	624	
2019-05-09T19:34:28.175Z	192.168.2.104	8.41.222.152	443	tcp	328	260	
2019-05-09T19:34:28.175Z	192.168.2.104	35.156.120.45	443	tcp	0	52	
2019-05-09T19:34:28.175Z	192.168.2.104	66.155.71.150	443	tcp	104	208	
2019-05-09T19:34:28.175Z	192.168.2.1	217.10.79.9	5060	udp:data	64	0	
2019-05-09T19:34:28.175Z	192.168.2.104	69.173.144.165	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	54.76.100.37	443	tcp:ssl	421	862	
2019-05-09T19:34:28.175Z	192.168.2.104	54.76.100.37	443	tcp	0	104	
2019-05-09T19:34:28.175Z	192.168.2.104	173.241.240.17	443	tcp:ssl	628	131	
2019-05-09T19:34:28.175Z	192.168.2.104	173.241.240.17	443	tcp	0	52	
2019-05-09T19:34:28.175Z	192.168.2.1	192.168.8.1	53	udp:dns	1103	527	
2019-05-09T19:34:28.175Z	192.168.2.104	104.81.76.227	443	tcp	50028	2612	
2019-05-09T19:34:28.175Z	192.168.2.104	104.81.76.227	443	tcp:ssl	22390	7007	
2019-05-09T19:34:28.175Z	192.168.2.104	172.217.19.68	443	tcp:ssl	375	394	
2019-05-09T19:34:28.175Z	192.168.2.104	69.173.144.155	443	tcp	52	80	
2019-05-09T19:34:28.175Z	192.168.2.104	172.217.19.68	443	tcp	104	104	
2019-05-09T19:34:28.175Z	192.168.2.104	199.166.0.32	443	tcp:ssl	1500	1411	
2019-05-09T19:34:28.175Z	192.168.2.104	23.32.115.170	443	tcp:ssl	1402	1381	
2019-05-09T19:34:28.175Z	192.168.2.104	77.238.185.35	443	tcp:ssl	568	354	
2019-05-09T19:34:28.175Z	192.168.2.104	18.233.116.3	443	tcp	320	1824	
2019-05-09T19:34:28.175Z	192.168.2.104	18.233.116.3	443	tcp:ssl	2912	3552	
2019-05-09T19:34:28.175Z	192.168.2.104	199.166.0.32	443	tcp	46500	1404	
2019-05-09T19:34:28.175Z	192.168.2.104	199.166.0.32	443	tcp:ssl:ssl	4195	0	
2019-05-09T19:34:28.175Z	192.168.2.104	23.32.115.170	443	tcp	0	104	
2019-05-09T19:34:28.175Z	192.168.2.104	104.81.76.227	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1198	0	
2019-05-09T19:34:28.175Z	192.168.2.104	77.238.185.35	443	tcp	0	104	
2019-05-09T19:34:28.175Z	192.168.2.104	93.184.220.29	80	tcp:http:ocsp:x509af	0	445	
2019-05-09T19:34:28.175Z	192.168.2.104	199.166.0.26	443	tcp:ssl	291	2393	
2019-05-09T19:34:28.175Z	192.168.2.104	199.166.0.26	443	tcp	384	1876	
2019-05-09T19:34:28.175Z	192.168.2.104	85.114.159.118	443	tcp	700	588	
2019-05-09T19:34:28.175Z	192.168.2.104	93.184.220.29	80	tcp	104	92	
2019-05-09T19:34:28.175Z	192.168.2.104	93.184.220.29	80	tcp:http:ocsp:ocsp:x509af	864	0	
2019-05-09T19:34:28.175Z	192.168.2.104	18.233.116.3	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:34:28.175Z	192.168.2.104	18.233.116.3	443	tcp:ssl:ssl	147	0	
2019-05-09T19:34:28.175Z	192.168.2.104	185.33.223.80	443	tcp:ssl	83	83	
2019-05-09T19:34:28.175Z	192.168.2.104	185.33.223.80	443	tcp	104	156	
2019-05-09T19:34:28.175Z	192.168.2.104	18.185.170.232	443	tcp	52	92	
2019-05-09T19:34:28.175Z	192.168.2.104	104.81.76.227	443	tcp:ssl:ssl	6819	0	
2019-05-09T19:34:28.175Z	192.168.2.104	185.60.216.35	443	tcp:ssl	430	330	
2019-05-09T19:34:28.175Z	192.168.2.104	91.228.74.161	443	tcp:ssl	659	576	
2019-05-09T19:34:28.175Z	192.168.2.104	18.185.170.232	443	tcp:ssl	928	650	
2019-05-09T19:34:28.175Z	192.168.2.104	92.123.41.164	443	tcp:ssl	2372	1286	
2019-05-09T19:34:28.175Z	192.168.2.104	64.158.223.143	443	tcp	332	376	
2019-05-09T19:34:28.175Z	192.168.2.104	104.18.21.226	80	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	172.217.19.66	443	tcp	424	584	
2019-05-09T19:34:28.175Z	192.168.2.104	92.123.41.164	443	tcp	208	224	
2019-05-09T19:34:28.175Z	192.168.2.104	185.60.216.35	443	tcp	0	104	
2019-05-09T19:34:28.175Z	192.168.2.104	64.158.223.143	443	tcp:ssl	276	925	
2019-05-09T19:34:28.175Z	192.168.2.104	91.228.74.161	443	tcp	0	52	
2019-05-09T19:34:28.175Z	192.168.2.104	172.217.19.66	443	tcp:ssl	2232	3097	
2019-05-09T19:34:28.175Z	192.168.2.104	64.158.223.143	443	tcp:ssl:spdy	283	579	
2019-05-09T19:34:28.175Z	192.168.2.104	199.166.0.24	443	tcp:ssl	83	166	
2019-05-09T19:34:28.175Z	192.168.2.104	199.166.0.24	443	tcp	220	156	
2019-05-09T19:34:28.175Z	192.168.2.104	202.241.208.54	443	tcp	208	196	
2019-05-09T19:34:28.175Z	192.168.2.104	185.64.189.115	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	185.183.112.155	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	84.53.142.39	80	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	81.95.155.130	443	tcp	384	376	
2019-05-09T19:34:28.175Z	192.168.2.104	104.87.220.113	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	136.243.40.159	443	tcp	268	376	
2019-05-09T19:34:28.175Z	192.168.2.104	23.21.70.122	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	81.95.155.130	443	tcp:ssl	272	881	
2019-05-09T19:34:28.175Z	192.168.2.104	136.243.40.159	443	tcp:ssl	1787	2346	
2019-05-09T19:34:28.175Z	192.168.2.104	81.95.155.130	443	tcp:ssl:spdy	566	526	
2019-05-09T19:34:28.175Z	192.168.2.104	136.243.40.159	443	tcp:ssl:spdy	345	131	
2019-05-09T19:34:28.175Z	192.168.2.104	216.58.213.243	443	tcp	216	532	
2019-05-09T19:34:28.175Z	192.168.2.104	216.58.213.243	443	tcp:ssl	2210	2246	
2019-05-09T19:34:28.175Z	192.168.2.104	216.58.213.243	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:34:28.175Z	192.168.2.104	216.58.213.243	443	tcp:ssl:ssl	130	0	
2019-05-09T19:34:28.175Z	192.168.2.104	143.204.214.227	443	tcp	156	120	
2019-05-09T19:34:28.175Z	192.168.2.104	136.243.45.34	443	tcp	38356	2324	
2019-05-09T19:34:28.175Z	192.168.2.104	172.217.16.74	443	tcp	216	220	
2019-05-09T19:34:28.175Z	192.168.2.104	136.243.45.34	443	tcp:ssl	612	2532	
2019-05-09T19:34:28.175Z	192.168.2.104	52.27.180.145	443	tcp:ssl	544	1664	
2019-05-09T19:34:28.175Z	192.168.2.104	172.217.16.74	443	tcp:ssl	911	1109	
2019-05-09T19:34:28.175Z	192.168.2.104	52.27.180.145	443	tcp	208	104	
2019-05-09T19:34:28.175Z	192.168.2.104	136.243.45.34	443	tcp:ssl:spdy	4500	1921	
2019-05-09T19:34:28.175Z	192.168.2.104	136.243.45.34	443	tcp:ssl:ssl	9046	0	
2019-05-09T19:34:28.175Z	192.168.2.104	172.217.16.162	443	tcp:ssl	3673	8869	
2019-05-09T19:34:28.175Z	192.168.2.104	104.19.196.151	443	tcp	1664	1364	
2019-05-09T19:34:28.175Z	192.168.2.104	23.194.205.17	443	tcp	48164	1832	
2019-05-09T19:34:28.175Z	192.168.2.104	104.19.196.151	443	tcp:ssl	12681	1362	
2019-05-09T19:34:28.175Z	192.168.2.104	172.217.16.162	443	tcp	832	1364	
2019-05-09T19:34:28.175Z	192.168.2.104	23.194.205.17	443	tcp:ssl	3326	1264	
2019-05-09T19:34:28.175Z	192.168.2.104	23.194.205.17	443	tcp:ssl:x509sat:x509sat:x509sat:x509sat	1500	0	
2019-05-09T19:34:28.175Z	192.168.2.104	23.194.205.17	443	tcp:ssl:ocsp:x509af:ssl	415	0	
2019-05-09T19:34:28.175Z	192.168.2.104	104.19.196.151	443	tcp:ssl:ssl	28285	0	
2019-05-09T19:34:28.175Z	192.168.2.104	23.194.205.17	443	tcp:ssl:ssl	6751	0	
2019-05-09T19:34:28.175Z	192.168.2.104	143.204.208.79	80	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	85.114.159.118	443	tcp:ssl	249	415	
2019-05-09T19:34:28.175Z	192.168.2.104	34.200.179.210	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	143.204.214.83	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	151.139.128.14	80	tcp	208	160	
2019-05-09T19:34:28.175Z	192.168.2.104	52.35.96.157	443	tcp	104	80	
2019-05-09T19:34:28.175Z	192.168.2.104	162.208.117.19	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	52.40.34.86	443	tcp:ssl	191	708	
2019-05-09T19:34:28.175Z	192.168.2.104	192.0.77.2	443	tcp:ssl	3000	463	
2019-05-09T19:34:28.175Z	192.168.2.104	52.40.34.86	443	tcp	52	52	
2019-05-09T19:34:28.175Z	192.168.2.104	199.166.0.26	443	tcp:ssl:spdy	390	845	
2019-05-09T19:34:28.175Z	192.168.2.104	192.0.77.2	443	tcp	64616	2704	
2019-05-09T19:34:28.175Z	192.168.2.104	192.0.77.2	443	tcp:ssl:ssl	8275	0	
2019-05-09T19:34:28.175Z	192.168.2.104	202.241.208.54	443	tcp:ssl	83	83	
2019-05-09T19:34:28.175Z	192.168.2.104	143.204.207.113	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	192.229.233.25	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	92.123.42.213	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	23.32.114.120	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	185.29.135.181	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	104.244.36.20	443	tcp:ssl	1713	15540	
2019-05-09T19:34:28.175Z	192.168.2.104	104.244.36.20	443	tcp	1920	1528	
2019-05-09T19:34:28.175Z	192.168.2.104	85.10.231.199	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	104.87.227.144	443	tcp	52	40	
2019-05-09T19:34:28.175Z	192.168.2.104	143.204.211.231	443	tcp	104	80	
2019-05-09T19:34:28.175Z	192.168.2.104	52.94.216.48	443	tcp	104	80	
2019-05-09T19:34:28.175Z	192.168.2.104	34.211.67.243	443	tcp	104	80	
2019-05-09T19:34:28.175Z	192.168.2.104	104.244.36.20	443	tcp:ssl:spdy	2292	5138	
2019-05-09T19:34:28.175Z	192.168.2.104	52.46.134.16	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	88.221.235.114	443	tcp	4476634	107768	
2019-05-09T19:34:38.178Z	192.168.2.104	88.221.235.114	443	tcp:ssl	250416	599	
2019-05-09T19:34:38.178Z	192.168.2.104	88.221.235.114	443	tcp:ssl:ssl	546000	0	
2019-05-09T19:34:38.178Z	192.168.2.104	143.204.208.79	80	tcp	208	184	
2019-05-09T19:34:38.178Z	192.168.2.104	104.244.36.20	443	tcp:ssl	1910	11052	
2019-05-09T19:34:38.178Z	192.168.2.104	104.244.36.20	443	tcp	520	260	
2019-05-09T19:34:38.178Z	192.168.2.104	185.29.135.181	443	tcp	104	80	
2019-05-09T19:34:38.178Z	192.168.2.104	195.216.249.67	443	tcp	196	184	
2019-05-09T19:34:38.178Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	18.196.115.83	443	tcp	104	80	
2019-05-09T19:34:38.178Z	192.168.2.104	54.76.100.37	443	tcp:ssl	422	862	
2019-05-09T19:34:38.178Z	192.168.2.104	54.76.100.37	443	tcp	0	104	
2019-05-09T19:34:38.178Z	192.168.2.104	69.173.144.165	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	162.125.18.133	443	tcp:ssl	309	1218	
2019-05-09T19:34:38.178Z	192.168.2.104	162.125.18.133	443	tcp	104	52	
2019-05-09T19:34:38.178Z	192.168.2.104	199.166.0.32	443	tcp:ssl	83	83	
2019-05-09T19:34:38.178Z	192.168.2.104	199.166.0.32	443	tcp	104	156	
2019-05-09T19:34:38.178Z	192.168.2.104	8.41.222.152	443	tcp	92	104	
2019-05-09T19:34:38.178Z	192.168.2.104	8.41.222.152	443	tcp:ssl	0	105	
2019-05-09T19:34:38.178Z	192.168.2.104	18.233.116.3	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	69.173.144.155	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	93.184.220.29	80	tcp	156	144	
2019-05-09T19:34:38.178Z	192.168.2.104	172.217.19.66	443	tcp:ssl	319	312	
2019-05-09T19:34:38.178Z	192.168.2.104	172.217.19.66	443	tcp	104	104	
2019-05-09T19:34:38.178Z	192.168.2.104	18.185.170.232	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	104.18.21.226	80	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	91.228.74.161	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	216.58.213.238	443	tcp:ssl	234	1271	
2019-05-09T19:34:38.178Z	192.168.2.104	151.139.128.14	80	tcp	364	352	
2019-05-09T19:34:38.178Z	192.168.2.104	216.58.213.238	443	tcp	104	52	
2019-05-09T19:34:38.178Z	192.168.2.104	195.216.249.67	443	tcp:ssl	0	83	
2019-05-09T19:34:38.178Z	192.168.2.104	92.123.41.164	443	tcp	208	160	
2019-05-09T19:34:38.178Z	192.168.2.104	185.64.189.115	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	185.183.112.155	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	23.32.115.170	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	162.208.117.19	443	tcp	220	104	
2019-05-09T19:34:38.178Z	192.168.2.104	162.208.117.19	443	tcp:ssl	0	210	
2019-05-09T19:34:38.178Z	192.168.2.104	84.53.142.39	80	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	23.21.70.122	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	104.87.220.113	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	143.204.214.227	443	tcp	156	120	
2019-05-09T19:34:38.178Z	192.168.2.1	217.10.79.9	5060	udp:data	64	0	
2019-05-09T19:34:38.178Z	192.168.2.104	23.194.205.17	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	199.166.0.26	443	tcp:ssl	83	83	
2019-05-09T19:34:38.178Z	192.168.2.104	199.166.0.26	443	tcp	104	156	
2019-05-09T19:34:38.178Z	192.168.2.104	34.200.179.210	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	143.204.214.83	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	52.35.96.157	443	tcp	104	80	
2019-05-09T19:34:38.178Z	192.168.2.104	52.40.34.86	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	143.204.207.113	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	192.229.233.25	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	92.123.42.213	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	23.32.114.120	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	85.10.231.199	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	104.87.227.144	443	tcp	52	40	
2019-05-09T19:34:38.178Z	192.168.2.104	143.204.211.231	443	tcp	104	80	
2019-05-09T19:34:38.178Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	530	
2019-05-09T19:34:38.178Z	192.168.2.104	108.177.119.125	5222	tcp	468	0	
2019-05-09T19:34:38.178Z	192.168.2.104	52.94.216.48	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	88.221.235.114	443	tcp:ssl	1869003	1198	
2019-05-09T19:34:48.178Z	192.168.2.104	88.221.235.114	443	tcp	1480564	80540	
2019-05-09T19:34:48.178Z	192.168.2.104	108.177.119.125	5222	tcp	1092	0	
2019-05-09T19:34:48.178Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	1060	
2019-05-09T19:34:48.178Z	192.168.2.104	88.221.235.114	443	tcp:ssl:ssl	168000	0	
2019-05-09T19:34:48.178Z	192.168.2.104	52.94.216.48	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	34.211.67.243	443	tcp	104	80	
2019-05-09T19:34:48.178Z	192.168.2.104	104.244.36.20	443	tcp:ssl	498	830	
2019-05-09T19:34:48.178Z	192.168.2.104	104.244.36.20	443	tcp	1572	1092	
2019-05-09T19:34:48.178Z	192.168.2.104	52.46.134.16	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	104.81.76.227	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	84.53.142.39	80	tcp	104	104	
2019-05-09T19:34:48.178Z	192.168.2.104	104.18.21.226	80	tcp	104	104	
2019-05-09T19:34:48.178Z	192.168.2.104	185.29.135.181	443	tcp	104	80	
2019-05-09T19:34:48.178Z	192.168.2.1	192.168.8.1	53	udp:dns	231	63	
2019-05-09T19:34:48.178Z	192.168.2.104	54.76.100.37	443	tcp:ssl	422	862	
2019-05-09T19:34:48.178Z	192.168.2.104	54.76.100.37	443	tcp	0	104	
2019-05-09T19:34:48.178Z	192.168.2.104	195.216.249.67	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	18.196.115.83	443	tcp	104	80	
2019-05-09T19:34:48.178Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	69.173.144.165	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	184.31.10.65	443	tcp:ssl	166	362	
2019-05-09T19:34:48.178Z	192.168.2.104	184.31.10.65	443	tcp	664	520	
2019-05-09T19:34:48.178Z	192.168.2.104	18.233.116.3	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	91.228.74.161	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	69.173.144.155	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	18.185.170.232	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	93.184.220.29	80	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	92.123.41.164	443	tcp	208	160	
2019-05-09T19:34:48.178Z	192.168.2.104	185.64.189.115	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	2.18.49.37	443	tcp:ssl	166	181	
2019-05-09T19:34:48.178Z	192.168.2.104	2.18.49.37	443	tcp	232	272	
2019-05-09T19:34:48.178Z	192.168.2.104	185.183.112.155	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	23.32.115.170	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	172.217.23.174	443	tcp	156	196	
2019-05-09T19:34:48.178Z	192.168.2.104	143.204.208.79	80	tcp	104	104	
2019-05-09T19:34:48.178Z	192.168.2.104	23.21.70.122	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	104.87.220.113	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	143.204.214.227	443	tcp	156	120	
2019-05-09T19:34:48.178Z	192.168.2.104	34.200.179.210	443	tcp:ssl	83	83	
2019-05-09T19:34:48.178Z	192.168.2.104	34.200.179.210	443	tcp	156	156	
2019-05-09T19:34:48.178Z	192.168.2.104	151.139.128.14	80	tcp	104	104	
2019-05-09T19:34:48.178Z	192.168.2.104	85.10.231.199	443	tcp	104	104	
2019-05-09T19:34:48.178Z	192.168.2.104	85.10.231.199	443	tcp:ssl	0	105	
2019-05-09T19:34:48.178Z	192.168.2.104	23.194.205.17	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	172.217.23.174	443	tcp:ssl	108	0	
2019-05-09T19:34:48.178Z	192.168.2.104	143.204.214.83	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	52.35.96.157	443	tcp	104	80	
2019-05-09T19:34:48.178Z	192.168.2.104	52.40.34.86	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	162.125.18.133	443	tcp:ssl	309	1810	
2019-05-09T19:34:48.178Z	192.168.2.104	162.125.18.133	443	tcp	156	52	
2019-05-09T19:34:48.178Z	192.168.2.104	143.204.207.113	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	192.229.233.25	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	92.123.42.213	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	23.32.114.120	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	104.87.227.144	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.104	143.204.211.231	443	tcp	52	40	
2019-05-09T19:34:48.178Z	192.168.2.1	217.10.79.9	5060	udp:data	32	0	
2019-05-09T19:34:58.176Z	192.168.2.104	88.221.235.114	443	tcp	3064776	87864	
2019-05-09T19:34:58.176Z	192.168.2.104	143.204.211.231	443	tcp	104	80	
2019-05-09T19:34:58.176Z	192.168.2.104	52.94.216.48	443	tcp	104	80	
2019-05-09T19:34:58.176Z	192.168.2.104	172.217.19.68	443	tcp:ssl	91	91	
2019-05-09T19:34:58.176Z	192.168.2.104	172.217.19.68	443	tcp	52	52	
2019-05-09T19:34:58.176Z	192.168.2.104	34.211.67.243	443	tcp	492	344	
2019-05-09T19:34:58.176Z	192.168.2.104	104.81.76.227	443	tcp	52	40	
2019-05-09T19:34:58.176Z	192.168.2.104	52.46.134.16	443	tcp	52	40	
